Train_Loss_adv,Train_Loss_clsf,Train_Loss_total,Val_Loss_Adv,Val_loss_Class,val_loss_total,Train_jds,Val_jds,Train_bgrej,Val_bgrej,Train_jsdbg,Val_jsdbg
6.443985939025879,4.548767265077913e-06,-0.006439437624067068,6.3215012550354,4.57062424175092e-06,-0.006316930986940861,0.0,0.0,0.0,0.0,0.0,0.0
6.444010257720947,4.301291937736096e-06,-0.0064397091045975685,6.321538925170898,4.737265953735914e-06,-0.0063168019987642765,0.0,0.0,0.0,0.0,0.0,0.0
6.444108009338379,4.710163466370432e-06,-0.006439398042857647,6.321592807769775,4.895069196209079e-06,-0.006316698156297207,0.0,0.0,0.0,0.0,0.0,0.0
6.444133281707764,4.688646185968537e-06,-0.006439445074647665,6.321599960327148,4.878148502029944e-06,-0.00631672190502286,0.0,0.0,0.0,0.0,0.0,0.0
6.444207668304443,4.656542387238005e-06,-0.006439551245421171,6.321614742279053,4.215031822241144e-06,-0.00631739990785718,0.0,0.0,0.0,0.0,0.0,0.0
6.444220066070557,4.41742986367899e-06,-0.006439803168177605,6.32167911529541,4.395872565510217e-06,-0.006317283492535353,0.0,0.0,0.0,0.0,0.0,0.0
6.444262504577637,4.6370751078939065e-06,-0.00643962575122714,6.321735382080078,4.353199983597733e-06,-0.006317382678389549,0.0,0.0,0.0,0.0,0.0,0.0
6.4443278312683105,4.363290372566553e-06,-0.0064399647526443005,6.32168436050415,4.754874225909589e-06,-0.006316929589956999,0.0,0.0,0.0,0.0,0.0,0.0
6.444397926330566,4.357315447123256e-06,-0.006440041121095419,6.321735858917236,3.9447641029255465e-06,-0.0063177915289998055,0.0,0.0,0.0,0.0,0.0,0.0
6.444370269775391,4.002246896561701e-06,-0.006440368015319109,6.3218092918396,4.515761247603223e-06,-0.0063172937370836735,0.0,0.0,0.0,0.0,0.0,0.0
6.44447135925293,4.510685812419979e-06,-0.006439961027354002,6.321817874908447,4.452766006579623e-06,-0.006317365448921919,0.0,0.0,0.0,0.0,0.0,0.0
6.444528579711914,4.1540738493495155e-06,-0.006440374534577131,6.321900844573975,4.443973011802882e-06,-0.0063174571841955185,0.0,0.0,0.0,0.0,0.0,0.0
6.444562911987305,4.229219484841451e-06,-0.0064403340220451355,6.321934223175049,5.347550995793426e-06,-0.00631658686324954,0.0,0.0,0.0,0.0,0.0,0.0
6.444596290588379,4.120089670323068e-06,-0.006440476514399052,6.321972370147705,4.3349182305973954e-06,-0.006317637860774994,0.0,0.0,0.0,0.0,0.0,0.0
6.444690704345703,4.2408373701618984e-06,-0.006440450437366962,6.322035312652588,4.24889731220901e-06,-0.006317786872386932,0.0,0.0,0.0,0.0,0.0,0.0
6.444727897644043,4.5590236368298065e-06,-0.0064401691779494286,6.32199239730835,4.29224473919021e-06,-0.006317700259387493,0.0,0.0,0.0,0.0,0.0,0.0
6.4447712898254395,4.090540642209817e-06,-0.006440681405365467,6.322059154510498,3.839100827462971e-06,-0.006318220403045416,0.0,0.0,0.0,0.0,0.0,0.0
6.444853782653809,4.46679996457533e-06,-0.006440387573093176,6.322085380554199,4.447369065019302e-06,-0.006317638326436281,0.0,0.0,0.0,0.0,0.0,0.0
6.444881916046143,4.165694463154068e-06,-0.006440716329962015,6.322154998779297,4.044334673380945e-06,-0.0063181109726428986,0.0,0.0,0.0,0.0,0.0,0.0
6.444929599761963,4.044257821078645e-06,-0.006440885830670595,6.322179317474365,4.614661065716064e-06,-0.006317564751952887,0.0,0.0,0.0,0.0,0.0,0.0
6.4449462890625,4.023775545647368e-06,-0.0064409226179122925,6.322241306304932,4.171671207586769e-06,-0.006318069528788328,0.0,0.0,0.0,0.0,0.0,0.0
6.4450154304504395,3.984142040280858e-06,-0.0064410315826535225,6.322140216827393,3.902096068486571e-06,-0.006318238098174334,0.0,0.0,0.0,0.0,0.0,0.0
6.445042610168457,3.988584921899019e-06,-0.006441054400056601,6.322330951690674,4.185224042885238e-06,-0.006318145897239447,0.0,0.0,0.0,0.0,0.0,0.0
6.445127487182617,3.984138402302051e-06,-0.006441143807023764,6.32235050201416,4.208252448734129e-06,-0.0063181426376104355,0.0,0.0,0.0,0.0,0.0,0.0
6.445171356201172,3.906431174982572e-06,-0.006441265344619751,6.3223490715026855,3.924454631487606e-06,-0.006318424828350544,0.0,0.0,0.0,0.0,0.0,0.0
6.445236682891846,3.827695763902739e-06,-0.006441409233957529,6.322415828704834,3.6724775327456882e-06,-0.0063187433406710625,0.0,0.0,0.0,0.0,0.0,0.0
6.445280075073242,4.082012765138643e-06,-0.006441198289394379,6.322399139404297,3.677898803289281e-06,-0.006318721454590559,0.0,0.0,0.0,0.0,0.0,0.0
6.44533634185791,3.976456810050877e-06,-0.006441360339522362,6.322510719299316,4.013858415419236e-06,-0.006318497005850077,0.0,0.0,0.0,0.0,0.0,0.0
6.4454426765441895,3.837091753666755e-06,-0.006441605743020773,6.32253360748291,4.588953743223101e-06,-0.00631794473156333,0.0,0.0,0.0,0.0,0.0,0.0
6.44542932510376,3.914115950465202e-06,-0.0064415158703923225,6.322554111480713,3.764600705835619e-06,-0.006318789906799793,0.0,0.0,0.0,0.0,0.0,0.0
6.445470333099365,3.645292053988669e-06,-0.006441825535148382,6.322587490081787,3.5254968224762706e-06,-0.006319062318652868,0.0,0.0,0.0,0.0,0.0,0.0
6.445545673370361,3.850238954328233e-06,-0.006441696081310511,6.322657108306885,4.122233804082498e-06,-0.006318535190075636,0.0,0.0,0.0,0.0,0.0,0.0
6.445608615875244,4.234688276483212e-06,-0.006441374309360981,6.322641849517822,3.679249402921414e-06,-0.006318963132798672,0.0,0.0,0.0,0.0,0.0,0.0
6.44565486907959,3.5916652905143565e-06,-0.0064420634880661964,6.322774887084961,4.5625083657796495e-06,-0.006318212486803532,0.0,0.0,0.0,0.0,0.0,0.0
